,Unnamed: 0,acesBefore15Minutes,assists,baronTakedowns,bountyGold,champExperience,championId,damagePerMinute,deaths,doubleAces,earlyLaningPhaseGoldExpAdvantage ,firstTowerKill,firstTurretKilled,gameLength,inhibitorKills,kda,killParticipation,kills,landSkillShotsEarlyGame ,lane,longestTimeSpentLiving,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,multikills,score,score_diff,soloKills,takedowns,teamBaronKills,turretKills,turretPlatesTaken,turretTakedowns,turretsLost,win
211,211,0,16,1,450,13778,200,1453.7813200861924,3,0,,False,0,1458.2703881999998,0,10.333333333333334,0.8857142857142857,15,,JUNGLE,681,62.000000178813934,3,3,1,9.33883815447198,12.60086116444451,2,31,1,4,2,4,5,True
238,238,0,27,0,0,13762,497,315.66702326623675,3,0,,False,0,1748.9763563,0,9.666666666666666,0.6904761904761905,2,,BOTTOM,696,18.0,2,2,0,7.9091996874656925,6.24758313254106,0,29,2,0,0,5,3,True
346,346,0,11,2,0,18101,121,718.0529746498371,0,0,,False,1,1872.6372313,0,20.0,0.5882352941176471,9,,JUNGLE,1867,55.3999999165535,0,3,1,9.0459723616383,8.821016329701678,2,20,2,1,0,1,2,True
40,40,0,7,0,0,10461,50,697.0912411651791,6,0,,False,0,1780.8986742,0,2.0,0.5217391304347826,5,,MIDDLE,734,7.0,0,1,0,9.165921866019978,-8.786659408759405,0,12,0,0,0,0,11,False
125,125,0,18,1,0,10973,117,311.52787227227657,5,0,,False,0,1574.4424769,0,4.0,0.625,2,,BOTTOM,321,1.0,3,2,0,7.291535375272383,5.9880055129413705,0,20,1,0,1,2,2,True
30,30,0,2,0,150,10318,200,319.4993125744706,5,0,,False,1,1617.3213715,0,1.2,0.75,4,,JUNGLE,594,43.45000019669533,0,2,0,6.736745323507112,-9.135000179903642,0,6,0,0,0,0,7,False
43,43,0,14,2,0,14682,50,1012.754368943906,4,0,,False,1,1762.5934129999998,2,6.75,0.7297297297297297,13,,MIDDLE,754,22.0,5,3,2,9.540673417250488,0.7896340786910017,0,27,2,3,2,6,3,True
29,29,0,5,0,1150,14490,200,660.3153133453895,5,0,,False,0,1809.2737632,0,2.0,0.5555555555555556,5,,JUNGLE,1073,44.20000004768372,0,1,0,8.74138470825772,-8.858595111652868,0,10,0,1,3,1,11,False
142,142,0,3,0,450,9077,81,540.6847299493376,8,0,,False,0,1528.4558785,0,0.625,0.3333333333333333,2,,BOTTOM,498,1.0,0,0,0,6.5506615022066175,-9.28574361601666,1,5,0,0,1,0,9,False
222,222,0,4,1,0,14039,200,489.9773615662413,3,0,,False,1,1655.5676797,0,2.6666666666666665,0.3636363636363636,4,,JUNGLE,939,85.950000166893,0,2,0,8.511482689916994,-2.590295524807509,0,8,1,2,1,2,7,False
228,228,0,12,0,0,8278,12,184.41286490508415,8,0,,False,0,1682.7853403,0,1.75,0.7368421052631579,2,,BOTTOM,755,6.0,0,1,0,5.83610495707176,-8.867400959453327,1,14,0,0,0,0,8,False
68,68,0,11,2,525,22096,76,1192.5972893778248,9,0,,False,1,2295.5047431,1,2.555555555555556,0.6052631578947368,12,,JUNGLE,386,73.00000017881393,18,3,2,9.10762723286547,0.0904843569234117,2,23,2,1,0,3,4,True
171,171,0,8,0,650,11804,876,1348.412985382654,4,0,,False,0,1382.0636833,0,3.25,0.7222222222222222,5,,JUNGLE,713,29.20000010728836,0,2,1,9.114917663585905,-6.030357419877397,0,13,0,1,1,1,8,False
15,15,0,14,0,0,8808,99,571.7183207637897,3,0,,False,1,1402.8359808,0,5.333333333333333,0.6153846153846154,2,,BOTTOM,555,0.0,1,2,0,8.724375314129045,9.8991367982594,1,16,1,0,2,1,3,True
24,24,0,2,1,650,12822,121,621.2498695162559,2,0,,True,1,1539.8172877,0,7.0,0.4827586206896552,12,,JUNGLE,925,38.000000059604645,7,1,4,8.816255562836787,-3.555377963531754,0,14,1,2,2,3,1,True
79,79,0,14,1,0,9633,111,228.98313778322185,8,0,,False,0,1713.8962869,0,2.0,0.3720930232558139,2,,BOTTOM,249,7.0,3,2,0,5.758581822781324,5.1988611572567365,0,16,1,0,1,2,3,True
42,42,0,6,1,300,17002,876,846.3815318327834,1,0,,False,1,1468.9509197999998,0,21.0,0.6774193548387096,15,,JUNGLE,691,58.90000012516976,1,4,3,9.3363745108149,5.600641277603636,2,21,1,1,0,3,0,True
53,53,0,14,1,450,22545,876,1357.3646759756937,5,0,,False,0,2236.9184319,0,3.6,0.75,4,,JUNGLE,796,165.35000023245811,0,3,2,9.674509856012138,-5.263384697401342,0,18,1,1,0,1,10,False
220,220,0,3,0,150,13560,134,971.9718069752626,3,0,,False,0,1570.3170558,0,3.333333333333333,0.4,7,,MIDDLE,1245,65.0,0,3,0,9.804033970276008,-0.4950322784927081,6,10,0,2,3,2,9,False
370,370,0,4,0,0,10207,50,592.4752198772268,4,0,,False,0,1616.2214718,0,1.25,0.3571428571428571,1,,BOTTOM,524,1.0,0,1,0,8.037619615288445,-6.951183513998387,0,5,0,0,0,0,6,False
214,214,0,19,0,300,9108,117,245.85527365150384,4,0,,False,0,1497.9587349,1,5.5,0.6666666666666666,3,,BOTTOM,528,0.0,8,2,0,7.100654222928606,8.025182270125761,0,22,1,2,2,6,3,True
126,126,0,22,0,0,10995,43,633.4004415936724,7,0,,False,1,1794.7273464,0,3.571428571428572,0.5434782608695652,3,,BOTTOM,620,0.0,1,1,0,8.096528136312251,6.34864405116528,1,25,1,0,4,3,3,True
265,265,0,20,1,0,14246,50,1331.3556184965869,1,0,,True,1,1510.7021512,2,33.0,0.66,13,,BOTTOM,665,120.75,1,4,4,9.987441516016569,11.604379911286015,1,33,1,4,6,6,2,True
64,64,0,5,0,0,12480,63,757.8764350545886,7,0,,False,0,1516.8220289,0,0.8571428571428571,0.4615384615384615,1,,MIDDLE,302,15.60000005364418,0,1,0,7.774577998517614,-9.963968616381912,0,6,0,1,2,1,11,False
70,70,0,22,0,0,7787,117,322.29210545503594,12,0,,False,0,1540.6174079999998,0,1.8333333333333333,0.7586206896551724,0,,BOTTOM,304,6.0,0,1,0,6.038465652437871,-6.704348284218035,0,22,0,0,0,0,11,False
133,133,0,7,0,300,13554,200,582.8129038557391,1,0,,False,0,1626.1294696999998,1,15.0,0.7142857142857143,8,,JUNGLE,1432,55.25000014901161,1,2,0,9.282156825739351,6.379114183954613,0,15,1,0,2,2,3,True
113,113,0,6,1,0,14595,200,962.7981681208414,2,0,,False,1,1432.0326358,1,9.5,0.6785714285714286,13,,JUNGLE,288,56.15000012516976,3,3,1,9.48676182798027,3.538420657975493,3,19,1,1,3,3,2,True
39,39,0,9,1,450,13652,50,564.2644353605114,2,0,,False,0,1813.9018665,0,7.0,0.6666666666666666,5,,MIDDLE,1617,0.0,0,1,0,9.874204192358324,-4.7894917023140025,0,14,1,1,0,1,9,False
359,359,0,6,0,150,11464,50,903.838404435783,8,0,,False,0,1676.1214419,0,1.375,0.4782608695652174,5,,MIDDLE,567,2.0,0,1,1,7.7818475494719905,-9.79127512092996,1,11,0,0,0,0,10,False
74,74,0,8,1,0,14966,200,774.9969205738508,3,0,,False,1,1663.9764202,0,5.333333333333333,0.4705882352941176,8,,TOP,1131,142.60000038146973,0,4,1,9.354142850214233,11.80910397817103,1,16,1,2,3,4,2,True
134,134,0,13,1,0,7466,32,216.61269471977948,1,0,,False,1,1423.2717113,1,14.0,0.6086956521739131,1,,BOTTOM,478,10.800000011920927,2,0,0,8.018907759351542,5.433976097420086,0,14,1,0,1,1,0,True
74,74,0,16,0,150,11905,50,1286.305974607634,1,0,,False,1,1442.4328555,0,27.0,0.7714285714285715,11,,BOTTOM,798,11.0,4,2,3,10.0,1.3434991454512186,1,27,0,2,2,3,2,True
25,25,0,12,2,750,17410,81,1455.0738501508404,3,0,,False,0,1886.1043331,0,8.666666666666666,0.7222222222222222,14,,BOTTOM,906,8.199999958276749,3,3,0,10.0,8.170107106530466,1,26,2,3,0,5,5,True
347,347,0,13,0,0,13509,50,859.2522073684827,5,0,,False,0,1727.4294618,1,3.8,0.5,6,,BOTTOM,773,25.0,0,2,0,9.96739715333545,12.11728721624749,1,19,1,5,1,6,4,True
423,423,0,12,0,0,8278,12,184.41286490508415,8,0,,False,0,1682.7853403,0,1.75,0.7368421052631579,2,,BOTTOM,755,6.0,0,1,0,5.83610495707176,-8.867400959453327,1,14,0,0,0,0,8,False
366,366,0,16,0,375,12272,497,224.73497191985987,10,0,,False,0,2068.3860969,0,1.8,0.5142857142857142,2,,BOTTOM,732,6.0,0,2,0,5.874397535187223,-4.195134181219608,0,18,0,0,0,1,11,False
156,156,0,5,0,950,14716,85,873.623931734627,12,0,,False,0,1799.7407631,0,0.75,0.3103448275862069,4,,TOP,280,19.0,0,1,0,6.919566583261176,-1.8567567104306733,0,9,0,0,1,0,11,False
192,192,0,3,0,450,13650,887,756.7443396287512,10,0,,False,0,1767.3018403,0,0.4,0.2222222222222222,1,,TOP,267,18.0,0,1,0,6.421378754865026,-13.020456537248222,0,4,0,0,1,0,11,False
17,17,0,10,0,300,14002,164,687.3166159563827,6,0,,False,0,1557.7206207,0,2.1666666666666665,0.3513513513513513,3,,TOP,469,0.0,2,1,0,8.490838569516136,7.502841938017063,0,13,1,3,0,3,1,True
234,234,0,11,2,0,18101,121,718.0529746498371,0,0,,False,1,1872.6372313,0,20.0,0.5882352941176471,9,,JUNGLE,1867,55.3999999165535,0,3,1,9.0459723616383,8.821016329701678,2,20,2,1,0,1,2,True
268,268,0,2,0,450,9690,110,745.3901510804802,6,0,,False,0,1623.8918196,0,2.0,0.5454545454545454,10,,BOTTOM,498,47.0,0,2,1,9.289126517801472,-6.736643916066903,0,12,0,0,2,0,8,False
239,239,0,12,2,0,17719,145,1053.9254099920424,2,0,,False,0,1906.2389547,0,10.5,0.5526315789473685,9,,BOTTOM,1358,106.59999999403954,4,3,0,10.0,6.713685031247323,1,21,2,3,3,3,4,True
100,100,0,11,1,150,14574,78,1119.8830665803875,6,0,,False,1,1592.4504740999998,0,3.0,0.45,7,,JUNGLE,485,49.0,6,3,0,9.75654318523934,5.149971117199158,5,18,1,1,3,5,2,True
356,356,0,10,1,300,11958,50,982.4760814770964,2,0,,False,1,1487.7470964,0,10.5,0.75,11,,BOTTOM,772,19.0,5,2,3,9.801800799133074,2.125415361759209,1,21,1,1,1,2,1,True
168,168,0,3,0,450,11354,84,785.1948217497464,4,0,,False,0,1404.3804111,0,2.0,0.5714285714285714,5,,TOP,693,26.0,0,1,0,9.406389564643838,-12.848788044401566,3,8,0,0,2,0,7,False
148,148,0,3,0,0,6995,111,230.0265371214869,7,0,,False,0,1468.1824626,0,0.5714285714285714,0.4444444444444444,1,,BOTTOM,384,3.0,0,1,0,4.646278270522068,-12.317517664627792,0,4,0,0,0,0,10,False
398,398,0,19,1,0,22111,63,1574.1603486976708,11,0,,False,0,2265.266867,0,3.0,0.5409836065573771,14,,BOTTOM,561,48.400000005960464,3,3,2,9.254682628314407,6.6208756182526685,6,33,1,3,3,4,7,True
336,336,0,7,1,0,10719,63,861.6653586147692,3,0,,False,1,1414.9946982,1,6.333333333333333,0.4871794871794871,12,,BOTTOM,470,0.0,0,1,4,9.922888513011657,16.618628873266733,0,19,1,0,2,1,1,True
256,256,0,9,2,0,13655,145,664.9272948579934,6,0,,False,1,1844.7146075,1,2.1666666666666665,0.4333333333333333,4,,BOTTOM,657,12.0,0,1,0,9.352095648579782,8.652791588233455,0,13,2,2,1,4,0,True
71,71,0,5,0,0,11756,234,567.6443754642435,7,0,,False,0,1720.3431712,0,1.4285714285714286,0.3333333333333333,5,,JUNGLE,977,4.5,0,1,0,6.45720069661195,1.1250270239936313,1,10,0,0,0,0,10,False
291,291,0,20,2,450,21991,50,1599.7249005247106,3,0,,False,0,2291.2198736,0,11.666666666666666,0.875,15,,BOTTOM,1258,25.999999910593036,5,3,3,10.0,1.0934073697783615,1,35,2,2,3,4,8,True
455,455,0,5,1,0,12157,18,1015.779976393262,1,0,,False,1,1488.5197482,1,13.0,0.5652173913043478,8,,BOTTOM,1215,18.0,3,1,1,10.0,9.244720232516356,1,13,1,2,3,6,2,True
355,355,0,12,2,750,17410,81,1455.0738501508404,3,0,,False,0,1886.1043331,0,8.666666666666666,0.7222222222222222,14,,BOTTOM,906,8.199999958276749,3,3,0,10.0,8.170107106530466,1,26,2,3,0,5,5,True
188,188,0,4,1,150,17760,887,1138.4678600755346,1,0,,False,0,1718.7512749,1,15.0,0.625,11,,TOP,1594,180.00000002980232,6,4,3,10.0,4.602406511430807,4,15,1,4,7,4,7,True
203,203,0,4,0,900,10518,145,464.62727951495145,7,0,,False,0,1620.4953537,0,1.2857142857142858,0.5294117647058824,5,,JUNGLE,330,13.0,0,1,0,7.394993644942378,-7.475366759098627,1,9,0,0,0,0,11,False
96,96,0,6,0,750,15625,50,1018.4503164783722,3,0,,False,0,1973.9735477,0,5.0,0.8823529411764706,9,,BOTTOM,1080,37.0,0,1,3,10.0,-7.580598058176768,0,15,0,0,2,0,11,False
362,362,0,7,1,375,17974,200,919.2441769589096,4,0,,False,0,1804.8650416,0,4.75,0.7916666666666666,12,,JUNGLE,894,73.00000002980232,9,3,2,9.474208504909845,-2.444223199620282,1,19,1,7,0,7,3,True
90,90,0,12,1,0,12608,50,344.35569637594364,2,0,,False,1,1483.7274521,0,7.0,0.4827586206896552,2,,BOTTOM,774,11.399999976158142,1,2,0,9.247368280619368,10.895690791327432,0,14,1,1,0,3,4,True
306,306,0,20,1,0,10418,497,427.0671637857338,3,0,,False,1,1434.0939905,0,8.666666666666666,0.6341463414634146,6,,JUNGLE,750,19.0,2,3,0,8.36600564472912,6.35216086773822,0,26,1,0,0,4,3,True
301,301,0,16,0,375,12272,497,224.73497191985987,10,0,,False,0,2068.3860969,0,1.8,0.5142857142857142,2,,BOTTOM,732,6.0,0,2,0,5.874397535187223,-4.195134181219608,0,18,0,0,0,1,11,False
206,206,0,0,0,0,9865,15,230.31113520884963,5,0,,False,0,1436.8763488,0,0.2,0.1666666666666666,1,,BOTTOM,647,28.0,0,1,0,5.013395659749359,-17.33199543442938,0,1,0,0,2,0,10,False
370,370,0,5,0,0,9858,145,631.3902886644877,8,0,,False,1,1555.2492261,0,1.25,0.4761904761904761,5,,BOTTOM,374,15.0,0,1,0,7.958580399885867,-4.261927816089816,0,10,0,1,2,1,8,False
346,346,0,8,1,0,13156,145,868.4702703407823,0,0,,False,0,1506.2849652,1,17.0,0.5862068965517241,9,,BOTTOM,0,15.199999958276749,0,3,0,10.0,13.668891608941037,0,17,1,5,3,5,1,True
382,382,0,6,0,300,9623,200,485.5408018247283,5,0,,False,0,1442.838602,0,1.8,0.6,3,,JUNGLE,487,35.15000006556511,0,2,0,7.593564421641591,-10.302724799478696,0,9,0,0,0,0,9,False
37,37,0,12,2,0,12667,523,952.024166661512,3,0,,True,1,1641.8886315999998,0,6.333333333333333,0.6785714285714286,7,,BOTTOM,576,10.0,2,2,2,10.0,6.264652926978258,0,19,2,2,2,3,2,True
335,335,0,4,0,900,10518,145,464.62727951495145,7,0,,False,0,1620.4953537,0,1.2857142857142858,0.5294117647058824,5,,JUNGLE,330,13.0,0,1,0,7.394993644942378,-7.475366759098627,1,9,0,0,0,0,11,False
196,196,0,11,1,0,14666,429,827.5286278182379,5,0,,False,1,1680.0884493,1,4.4,0.4313725490196078,11,,BOTTOM,627,70.25,1,3,3,9.810205724751455,11.411049368156789,2,22,1,5,2,7,5,True
118,118,0,5,0,300,9367,50,643.9432654036076,6,0,,False,0,1541.8922538,0,1.1666666666666667,0.5384615384615384,2,,BOTTOM,774,8.0,0,1,0,8.100463895937773,-9.720353462941496,1,7,0,1,3,1,9,False
49,49,0,25,0,0,10833,117,331.6310502911219,2,0,,False,1,1488.6002208,0,12.5,0.6756756756756757,0,,BOTTOM,671,0.0,0,2,0,8.088222290164534,10.480494736199852,0,25,0,0,3,3,1,True
31,31,0,5,0,0,15790,2,410.4593367025119,7,0,,False,0,1970.6603436,0,0.8571428571428571,0.2857142857142857,1,,MIDDLE,1138,32.19999998807907,0,1,0,6.5976055056067455,-5.476491149720104,0,6,0,1,0,1,11,False
38,38,0,2,0,650,12941,876,640.997806015783,4,0,,False,0,1456.9136255,0,1.5,0.5,4,,JUNGLE,684,37.45000004768372,0,1,1,8.186080040162507,-11.01269653602708,1,6,0,1,0,1,7,False
62,62,0,12,1,300,18429,145,1078.0646189088886,9,0,,False,0,2016.0433446,1,2.888888888888889,0.490566037735849,14,,BOTTOM,502,83.59999996423721,8,3,2,9.962864452189336,6.02481316371793,1,26,1,2,2,3,7,True
240,240,0,27,1,0,9149,111,339.25176517866106,4,0,,False,1,1546.6291233,0,7.25,0.6590909090909091,2,,BOTTOM,448,6.0,1,2,0,7.477588437319512,9.607753385603232,0,29,1,0,2,3,1,True
308,308,0,22,0,0,7760,111,402.5375329476524,8,0,,False,0,1625.0674557999998,0,3.125,0.6944444444444444,3,,MIDDLE,445,1.0,0,1,0,7.180961103745343,-1.4341229910936732,0,25,0,0,0,1,8,False
278,278,0,3,0,0,6995,111,230.0265371214869,7,0,,False,0,1468.1824626,0,0.5714285714285714,0.4444444444444444,1,,BOTTOM,384,3.0,0,1,0,4.646278270522068,-12.317517664627792,0,4,0,0,0,0,10,False
182,182,0,10,1,300,11958,50,982.4760814770964,2,0,,False,1,1487.7470964,0,10.5,0.75,11,,BOTTOM,772,19.0,5,2,3,9.801800799133074,2.125415361759209,1,21,1,1,1,2,1,True
56,56,0,9,0,0,7583,523,658.0460225162266,9,0,,False,0,1404.6426543,0,1.3333333333333333,0.5,3,,BOTTOM,419,4.0,0,1,0,7.293467964654865,-7.983597344361769,0,12,0,0,0,0,8,False
5,5,0,4,0,900,10518,145,464.62727951495145,7,0,,False,0,1620.4953537,0,1.2857142857142858,0.5294117647058824,5,,JUNGLE,330,13.0,0,1,0,7.394993644942378,-7.475366759098627,1,9,0,0,0,0,11,False
22,22,0,4,0,0,10207,50,592.4752198772268,4,0,,False,0,1616.2214718,0,1.25,0.3571428571428571,1,,BOTTOM,524,1.0,0,1,0,8.037619615288445,-6.951183513998387,0,5,0,0,0,0,6,False
284,284,0,7,1,0,12764,50,1089.6527641809275,2,0,,False,1,1675.7909799,0,9.5,0.6129032258064516,12,,BOTTOM,469,33.99999997019768,0,2,3,9.9945641736549,12.064607416865442,0,19,1,2,2,4,2,True
443,443,0,13,1,150,11841,117,196.846152753282,8,0,,False,0,1979.8488785,0,1.75,0.6086956521739131,1,,BOTTOM,685,0.0,0,1,0,5.711888308458438,-6.398008683413352,0,14,1,0,4,2,8,False
426,426,0,15,0,0,9220,111,329.3316889495468,4,0,,False,1,1400.7841125999998,0,4.5,0.5142857142857142,3,,BOTTOM,637,22.0,1,2,0,7.414097094094201,4.175467666051972,0,18,0,0,1,1,2,True
145,145,0,7,0,675,9099,121,565.9819411396458,8,0,,False,0,1402.8158839,0,1.5,0.5714285714285714,5,,JUNGLE,513,7.999999970197678,0,1,0,7.0836937529251145,-9.831492931984007,2,12,0,0,0,0,6,False
39,39,0,3,0,150,13016,61,629.401481417883,4,0,,False,1,1591.7283347,0,1.5,0.3157894736842105,3,,MIDDLE,817,64.0,0,2,0,8.448259565139333,-10.540346585034769,1,6,0,1,2,1,10,False
316,316,0,10,0,0,12042,50,426.8882631475981,4,0,,False,0,1617.0914109,0,2.75,0.44,1,,TOP,690,2.5999999940395355,0,1,0,8.84851578155282,-7.153219759966774,0,11,0,1,2,1,11,False
135,135,0,3,0,450,11354,84,785.1948217497464,4,0,,False,0,1404.3804111,0,2.0,0.5714285714285714,5,,TOP,693,26.0,0,1,0,9.406389564643838,-12.848788044401566,3,8,0,0,2,0,7,False
187,187,0,13,0,0,7173,497,221.87650994211475,5,0,,False,1,1655.0727594999998,0,2.6,0.5909090909090909,0,,BOTTOM,742,9.0,0,1,0,6.744964428729184,-5.871477702244832,0,13,0,0,0,0,10,False
107,107,0,12,2,0,17719,145,1053.9254099920424,2,0,,False,0,1906.2389547,0,10.5,0.5526315789473685,9,,BOTTOM,1358,106.59999999403954,4,3,0,10.0,6.713685031247323,1,21,2,3,3,3,4,True
35,35,0,13,1,0,7318,497,243.4744140966111,6,0,,False,1,1476.1805212,0,2.6666666666666665,0.5714285714285714,3,,BOTTOM,446,22.0,8,1,0,6.942996296766629,1.4809693842457818,0,16,1,1,0,4,2,True
103,103,0,9,1,0,17153,887,937.8228429413558,10,0,,False,0,1836.9039331,1,1.8,0.4186046511627907,9,,TOP,366,28.0,1,1,2,8.73398684768393,8.52212965872409,1,18,2,3,3,5,4,True
237,237,0,9,1,375,14830,115,738.3587546152149,3,0,,True,1,1705.5814246,0,4.333333333333333,0.4333333333333333,4,,BOTTOM,824,60.0,3,1,0,9.866526123479746,4.8710305679571775,0,13,1,3,1,5,4,True
26,26,0,4,1,0,13580,145,891.4360507368555,1,0,,True,1,1616.2214718,0,11.0,0.55,7,,BOTTOM,1385,72.00000002980232,3,2,1,10.0,6.951183513998387,1,11,1,1,0,2,2,True
26,26,0,3,0,925,13944,887,1072.1311612207326,4,0,,True,1,1480.2454065,2,2.75,0.55,8,,JUNGLE,901,74.0,9,3,2,10.0,-4.496098895301444,3,11,0,4,5,5,3,True
31,31,0,6,1,525,17516,236,1406.7170507442156,1,0,,False,1,1891.0574326,1,25.0,0.6578947368421053,19,,BOTTOM,1413,179.79999992251396,1,5,5,10.0,6.713032287156494,0,25,1,7,5,7,6,True
117,117,0,20,2,450,21991,50,1599.7249005247106,3,0,,False,0,2291.2198736,0,11.666666666666666,0.875,15,,BOTTOM,1258,25.999999910593036,5,3,3,10.0,1.0934073697783615,1,35,2,2,3,4,8,True
286,286,0,5,0,950,14716,85,873.623931734627,12,0,,False,0,1799.7407631,0,0.75,0.3103448275862069,4,,TOP,280,19.0,0,1,0,6.919566583261176,-1.8567567104306733,0,9,0,0,1,0,11,False
297,297,0,0,0,0,10689,122,827.2196029556827,11,0,,False,0,1593.9352119,0,0.8181818181818182,0.2647058823529412,9,,JUNGLE,272,6.0,0,1,2,6.606157254196834,-8.46832807443613,3,9,0,0,3,0,7,False
147,147,0,5,0,0,12611,15,846.9371388402947,2,0,,False,1,1487.0499754999998,0,6.5,0.52,8,,BOTTOM,436,32.0,0,2,1,10.0,7.321472128918721,0,13,0,0,2,1,1,True
87,87,0,5,1,0,12341,200,650.267470630274,2,0,,False,1,1433.6362402,1,5.5,0.4782608695652174,6,,JUNGLE,824,45.80000019073486,2,2,1,9.289044774564788,8.482926400259196,0,11,1,2,0,3,4,True
359,359,0,8,1,150,13526,523,771.7239697850157,5,0,,True,1,1617.0914109,0,3.8,0.4318181818181818,11,,BOTTOM,580,15.000000029802322,2,1,1,9.639022807425516,7.153219759966774,0,19,1,2,5,6,2,True
327,327,0,10,1,150,18580,200,770.313460900088,2,0,,False,0,1643.3363375,2,7.5,0.5357142857142857,5,,JUNGLE,860,166.40000012516975,3,5,0,9.547666341614017,5.818949003326047,0,15,1,7,0,8,3,True
10,10,0,3,0,450,9077,81,540.6847299493376,8,0,,False,0,1528.4558785,0,0.625,0.3333333333333333,2,,BOTTOM,498,1.0,0,0,0,6.5506615022066175,-9.28574361601666,1,5,0,0,1,0,9,False
116,116,0,19,1,0,11236,111,341.32618959195605,6,0,,False,1,1975.1568851,0,3.5,0.65625,2,,BOTTOM,499,22.0,0,1,0,7.3555773671639,6.27598835193897,2,21,2,0,0,0,4,True
86,86,0,0,0,0,10223,2,417.9737651565389,8,0,,False,0,1391.8300753,0,0.0,0.0,0,,JUNGLE,269,7.0,0,0,0,4.8004914317197045,-9.10823104172426,0,0,0,1,2,1,6,False
81,81,0,20,0,0,12894,235,966.4671793308888,7,0,,False,1,1937.4225152,0,3.4285714285714284,0.7272727272727273,4,,BOTTOM,539,13.25,0,2,0,9.033855333889449,-2.48912905981706,1,24,0,0,4,3,8,False
58,58,0,2,0,0,16758,114,671.9954723851507,4,0,,False,0,1667.2261116,1,2.25,0.3333333333333333,7,,TOP,822,58.0,4,3,1,9.340347033662942,-0.9348737677715278,4,9,1,5,4,5,3,True
123,123,0,17,1,0,10849,111,309.1448265875154,5,0,,False,1,1613.0620417,0,3.6,0.5294117647058824,1,,BOTTOM,591,11.0,1,2,0,7.213262636081982,3.5418702643331343,0,18,1,0,0,4,4,True
269,269,0,11,1,150,12890,50,895.2613301626935,1,0,,False,0,1459.516531,0,20.0,0.6666666666666666,9,,BOTTOM,963,23.0,5,1,2,10.0,3.9883532097404313,1,20,1,0,2,5,5,True
12,12,0,8,1,375,13559,51,640.5511648524852,5,0,,False,1,1898.2990321,0,3.0,0.6,7,,BOTTOM,714,93.5499999821186,0,2,0,9.91655990332302,-1.2372417675367942,1,15,1,2,4,3,10,False
118,118,0,11,0,1275,12109,498,933.433055255503,6,0,,False,1,1838.7426022,0,2.6666666666666665,0.7619047619047619,5,,MIDDLE,720,34.000000059604645,0,1,0,10.0,-1.720641422784574,0,16,0,1,3,1,7,False
83,83,0,11,1,300,13782,50,670.5906924298089,3,0,,False,0,1706.9552175,1,6.666666666666667,0.5714285714285714,9,,BOTTOM,1023,33.900000005960464,5,2,0,10.0,2.306641425540903,1,20,1,2,3,6,7,True
353,353,0,9,1,375,14830,115,738.3587546152149,3,0,,True,1,1705.5814246,0,4.333333333333333,0.4333333333333333,4,,BOTTOM,824,60.0,3,1,0,9.866526123479746,4.8710305679571775,0,13,1,3,1,5,4,True
377,377,2,23,0,1625,23235,39,1664.230139795975,16,0,,False,1,1420.8867172,0,2.5,0.625,17,,TOP,143,50.0,0,1,5,8.040961571126882,-0.746748490309848,3,40,0,0,0,0,4,False
353,353,0,21,0,0,14067,111,212.6034478588428,9,0,,False,1,2182.2173088,0,2.555555555555556,0.5609756097560976,2,,BOTTOM,512,8.0,0,2,0,6.783430016537756,5.097908386808967,0,23,3,0,0,3,4,True
322,322,0,9,2,0,13655,145,664.9272948579934,6,0,,False,1,1844.7146075,1,2.1666666666666665,0.4333333333333333,4,,BOTTOM,657,12.0,0,1,0,9.352095648579782,8.652791588233455,0,13,2,2,1,4,0,True
324,324,0,30,0,150,11132,497,383.32593336979073,5,0,,False,0,1830.4250089,0,6.4,0.7804878048780488,2,,BOTTOM,594,32.0,0,2,0,7.665012196104816,3.5789813857555544,0,32,0,0,1,1,7,False
221,221,0,14,1,450,22545,876,1357.3646759756937,5,0,,False,0,2236.9184319,0,3.6,0.75,4,,JUNGLE,796,165.35000023245811,0,3,2,9.674509856012138,-5.263384697401342,0,18,1,1,0,1,10,False
7,7,0,17,1,0,9231,497,243.0537219315458,2,0,,False,1,1436.8763488,0,8.5,0.5,0,,BOTTOM,1155,19.0,0,1,0,7.636276803250021,17.33199543442938,0,17,1,1,0,2,0,True
120,120,0,12,1,0,15049,15,872.2509245742679,4,0,,False,1,1666.1093152,0,5.25,0.6176470588235294,9,,BOTTOM,492,73.00000011920929,4,3,0,9.938801312950009,5.967648011524837,1,21,1,0,0,4,2,True
145,145,0,14,0,0,8808,99,571.7183207637897,3,0,,False,1,1402.8359808,0,5.333333333333333,0.6153846153846154,2,,BOTTOM,555,0.0,1,2,0,8.724375314129045,9.8991367982594,1,16,1,0,2,1,3,True
102,102,0,21,0,0,10265,12,246.03238754822456,4,0,,False,1,1689.1517782,0,5.5,0.6470588235294118,1,,BOTTOM,488,3.0,0,2,0,7.014474731061924,7.830413196500878,0,22,1,0,1,3,3,True
348,348,0,16,1,0,11281,50,554.2446935186098,4,0,,False,0,1601.4013900999998,0,5.75,0.6571428571428571,7,,BOTTOM,830,1.0,1,1,2,9.379069473148563,11.141871251026544,0,23,1,0,0,5,3,True
