9,1,2,0,0,0,3,0,2,0,55,23,12.719474966245158,True,GOLD
11,3,4,0,1,0,3,2,0,1,40,43,-3.521400005415437,True,GOLD
8,4,0,0,1,0,3,1,1,0,52,37,5.059166650139986,True,GOLD
9,2,3,0,1,0,3,1,2,0,39,20,11.521339945420806,True,GOLD
10,1,2,0,2,0,5,0,1,1,45,16,10.510748819738374,True,GOLD
4,11,0,4,0,1,1,3,2,0,36,48,-5.247235750901147,False,GOLD
5,9,0,1,1,1,3,2,2,0,39,48,-2.3119281741899727,False,GOLD
1,11,0,5,0,2,3,2,1,1,26,36,-3.498648063562314,False,GOLD
1,8,0,1,0,1,0,3,1,1,16,37,-14.78023664524677,False,GOLD
10,7,2,1,0,0,3,1,0,2,63,51,7.266751206313003,True,GOLD
9,1,2,0,0,0,1,3,1,1,35,26,8.07508895909423,True,GOLD
9,4,2,1,0,2,2,4,1,0,51,41,3.212826975768607,True,GOLD
0,9,0,2,0,1,1,3,0,2,28,44,-6.2877854499549315,False,GOLD
9,2,1,0,1,0,2,1,2,0,27,13,6.559026551813666,True,GOLD
10,3,1,0,1,0,3,1,0,2,37,24,5.311599245015245,True,PLATINUM
10,5,3,0,2,0,4,2,1,1,53,46,2.464794769903783,True,PLATINUM
8,1,1,0,0,0,3,0,2,0,38,26,5.408228230631451,True,PLATINUM
5,11,0,4,0,2,1,4,0,2,31,39,-2.5291270528845615,False,PLATINUM
9,3,1,0,2,0,3,1,1,1,45,32,4.521868951908736,True,PLATINUM
7,3,1,0,1,0,1,2,1,0,36,29,6.749755197080539,True,PLATINUM
11,3,5,0,1,1,3,3,2,0,35,25,5.47445702865727,True,PLATINUM
7,7,1,1,0,0,4,1,0,2,33,18,9.472008970305659,True,PLATINUM
11,2,4,0,2,0,4,0,1,1,33,19,5.736402716850883,True,PLATINUM
10,2,3,0,1,0,3,0,2,0,45,37,3.835629304648066,True,PLATINUM
11,2,3,0,1,0,3,1,1,1,34,21,5.687058043127784,True,PLATINUM
8,7,2,1,2,0,4,1,2,0,37,38,-2.1003070614544797,False,PLATINUM
8,9,1,1,1,1,1,4,1,0,30,36,-1.7977010577279984,False,PLATINUM
11,0,2,0,1,0,4,0,2,0,32,27,-0.0313420339006214,True,PLATINUM
3,11,0,4,0,2,3,3,1,1,37,38,2.9406909623266984,False,PLATINUM
7,6,3,0,1,0,5,0,1,0,41,31,7.5822338995462815,True,PLATINUM
2,9,0,2,0,1,0,4,0,2,15,32,-13.01339028606101,False,PLATINUM
2,10,0,3,0,2,0,4,1,1,22,31,-6.648308296274223,False,PLATINUM
9,3,2,0,2,0,3,2,2,0,39,31,1.7385233435681329,True,PLATINUM
9,10,1,2,2,1,2,4,0,1,28,38,-6.431343365716572,False,PLATINUM
5,8,0,2,1,1,1,4,1,0,36,48,0.01685471680174544,False,PLATINUM
11,4,3,0,1,1,4,1,1,1,34,26,6.58642419265864,True,PLATINUM
6,10,1,2,1,2,3,4,2,0,45,52,-5.021572264363378,False,PLATINUM
11,2,5,0,2,0,4,1,1,1,42,31,2.928548308863789,True,PLATINUM
9,1,1,0,1,0,4,0,1,1,27,14,10.291770280347905,True,PLATINUM
9,4,2,0,1,1,4,1,2,0,45,26,8.400674798168488,True,PLATINUM
2,11,0,3,0,2,2,3,0,1,28,44,-6.979616975365133,False,PLATINUM
9,6,2,0,1,0,3,0,0,2,23,5,15.172694451635529,True,PLATINUM
9,3,1,0,1,0,0,4,1,0,38,28,5.462032973747512,True,PLATINUM
7,1,1,0,1,0,2,1,2,0,28,17,9.558056909698337,True,PLATINUM
8,2,1,0,1,0,1,2,2,0,37,26,3.778261256073577,True,PLATINUM
8,10,4,3,1,2,1,5,2,0,40,54,-6.036571977461051,False,PLATINUM
9,7,2,0,2,0,2,4,1,1,49,37,5.587227377411153,True,PLATINUM
9,0,1,0,1,0,3,0,2,0,28,13,15.378932389680283,True,PLATINUM
4,10,0,1,1,1,2,3,2,0,20,28,-4.29914868837605,False,PLATINUM
7,5,1,0,0,1,4,1,1,1,22,19,4.8168012434526375,True,PLATINUM
10,2,2,0,1,0,3,0,2,0,33,18,7.5680297344526934,True,PLATINUM
5,6,0,1,0,1,1,3,2,0,25,33,-3.6851246699731988,False,PLATINUM
10,4,2,0,2,0,5,0,2,0,40,29,5.328362658931631,True,PLATINUM
4,4,2,2,0,0,0,0,0,0,71,52,0.7975647483781785,True,DIAMOND
4,2,2,1,0,0,0,0,0,0,60,49,1.5880332500575491,True,DIAMOND
3,4,2,3,0,0,0,0,0,0,87,61,3.490106433844602,False,DIAMOND
4,2,2,1,0,0,0,0,0,0,81,61,2.343678937899419,True,DIAMOND
3,11,0,4,0,2,2,3,0,2,19,32,-3.459353675650881,False,DIAMOND
6,8,0,2,1,2,2,4,1,0,33,52,-8.41100806592302,False,DIAMOND
9,2,2,0,0,0,3,0,1,0,42,20,8.330600548648079,True,DIAMOND
9,1,1,0,1,0,2,0,1,0,35,16,14.00758356776829,True,DIAMOND
7,7,1,1,0,0,1,3,0,1,27,40,-5.049530631876131,False,DIAMOND
10,3,2,0,1,0,2,3,0,2,49,42,1.8563741065297208,True,DIAMOND
2,4,0,0,0,0,0,3,1,0,19,40,-7.274709734379357,False,DIAMOND
11,1,2,0,1,0,3,1,0,1,43,37,-1.695039894001006,True,DIAMOND
10,1,2,0,0,1,1,3,2,0,37,25,8.541315221649093,True,DIAMOND
1,11,0,3,0,2,1,4,1,1,24,34,-1.1150263074375815,False,DIAMOND
3,9,0,1,0,2,1,4,2,0,21,52,-10.947462013168163,False,DIAMOND
4,11,0,4,0,1,0,4,0,2,35,45,-6.667176564769875,False,DIAMOND
7,8,2,1,1,0,1,3,2,0,44,35,5.186411268308127,True,DIAMOND
6,2,1,0,0,0,3,0,2,0,39,25,6.562335859292588,True,DIAMOND
6,2,0,0,0,0,2,1,1,0,38,21,8.04604321426315,True,DIAMOND
10,0,2,0,0,0,2,0,2,0,39,16,10.771547329783484,True,DIAMOND
8,3,1,0,1,0,2,0,1,0,40,21,9.286201116668984,True,DIAMOND
5,3,1,0,1,0,1,3,0,2,30,24,6.055906911183975,True,DIAMOND
11,0,3,0,0,1,4,0,0,1,41,29,3.2187990746424546,True,DIAMOND
2,10,0,3,0,0,0,2,1,1,26,52,-9.054304120203895,False,DIAMOND
5,9,0,2,0,1,0,5,2,0,22,36,-11.498807197363675,False,DIAMOND
1,4,0,2,0,0,0,0,0,0,74,70,0.3890268633950811,False,DIAMOND
5,10,0,2,1,0,2,2,0,1,33,46,-4.354063381997008,False,DIAMOND
9,3,3,0,1,1,3,2,1,1,44,36,5.220033007469034,True,DIAMOND
6,8,3,1,0,2,2,2,2,0,62,46,3.654007705336184,False,DIAMOND
11,3,3,0,1,0,2,1,0,2,35,28,4.154624958371009,True,DIAMOND
8,8,1,1,1,0,4,1,1,0,41,47,-2.3113054079202513,False,DIAMOND
4,11,0,5,0,3,1,4,2,0,42,56,-9.794708004773852,False,DIAMOND
3,11,0,3,1,0,0,4,0,2,32,45,-4.041519735584593,False,DIAMOND
3,8,0,2,1,1,2,3,0,1,24,46,-11.251440671009561,False,DIAMOND
11,4,5,0,2,0,3,4,2,0,47,43,0.5389433182768215,True,DIAMOND
11,8,3,2,0,2,3,2,2,0,54,43,6.432591294092738,True,SILVER
1,8,0,1,0,1,1,2,0,1,13,26,-5.91580740048898,False,SILVER
9,7,4,1,2,1,3,3,0,2,34,37,0.6893871505492299,False,SILVER
1,10,0,2,0,1,1,3,0,1,25,38,-7.66891664144422,False,SILVER
4,7,0,1,0,1,1,3,1,1,35,39,0.23331064505210009,False,SILVER
11,2,3,0,1,0,3,1,2,0,44,26,7.81613010949777,True,SILVER
2,8,0,1,0,1,0,4,0,2,9,23,-10.563663958583902,False,SILVER
9,7,2,2,2,0,3,3,1,1,38,35,2.491330615310943,True,SILVER
6,2,1,0,1,0,2,2,2,0,31,25,5.43253333927165,True,SILVER
10,1,2,0,1,0,3,0,1,0,30,14,9.039574892382852,True,SILVER
11,6,3,1,2,0,1,3,1,0,35,27,4.854542446842586,True,SILVER
9,3,2,0,2,0,2,4,1,0,49,42,4.746451009950029,True,SILVER
11,2,4,0,1,0,4,0,1,0,50,23,9.123060994258473,True,SILVER
3,9,0,2,0,1,1,3,2,0,21,35,-5.128751755970825,False,SILVER
4,11,0,3,2,0,1,4,1,1,47,59,-4.345240026079189,False,SILVER
11,4,4,0,1,1,4,0,1,0,52,33,6.369919264955776,True,SILVER
8,8,0,3,2,1,4,3,1,1,38,51,-4.1662849465262894,False,SILVER
3,9,0,2,0,0,0,3,0,2,16,30,-6.6007871455965486,False,SILVER
8,7,2,1,2,1,3,3,1,1,43,39,2.2591794155395206,True,SILVER
8,5,3,0,2,0,4,1,1,0,30,18,8.996955751612099,True,SILVER
4,7,0,1,0,1,0,4,2,0,14,36,-13.768407025422231,False,SILVER
9,2,2,0,0,0,4,0,0,1,26,25,2.241637309941595,True,SILVER
11,3,3,0,1,0,4,0,1,1,36,28,5.938461888821507,True,SILVER
1,10,0,4,0,1,0,4,0,2,8,36,-12.684711507434308,False,SILVER
5,8,0,2,1,0,3,3,1,0,32,41,-3.3545924283229738,False,SILVER
10,1,2,0,2,0,4,0,1,1,33,18,7.654980033714125,True,SILVER
10,6,2,0,1,1,3,2,2,0,45,23,13.703989407560805,True,SILVER
11,2,3,0,1,0,4,1,0,2,29,19,7.948336075561365,True,SILVER
6,9,0,2,1,0,0,5,2,0,41,50,-3.1139634039834263,False,SILVER
10,5,2,1,1,0,1,3,2,0,32,22,4.384119295193898,True,SILVER
1,11,0,4,0,1,1,2,0,2,13,31,-10.270159548897709,False,SILVER
4,11,0,3,1,1,1,4,0,2,32,43,-3.6005537725221544,False,SILVER
7,11,1,3,0,2,2,3,1,1,24,30,-2.8811616584469064,False,SILVER
10,2,2,0,1,0,4,0,1,0,30,18,7.529092035461034,True,SILVER
5,11,1,4,1,1,4,1,1,1,45,55,-1.067207483455519,True,SILVER
11,7,4,0,2,0,4,0,2,0,63,34,9.987887267120392,True,SILVER
9,3,4,0,2,0,3,1,1,0,50,37,7.780106746327505,True,SILVER
9,6,1,1,2,0,3,2,1,0,43,31,3.3324396686975106,True,SILVER
7,7,1,1,2,1,1,4,0,2,32,47,-4.190865479975685,False,SILVER
11,2,4,0,1,1,4,0,2,0,38,26,6.0821939131975,True,SILVER
5,9,0,1,0,2,3,2,0,1,38,36,-0.9793833636996254,False,SILVER
7,6,1,0,1,0,3,2,2,0,29,26,-0.48843266790433404,True,SILVER
10,6,3,1,1,1,3,2,0,1,46,43,0.7632058117040046,True,SILVER
4,10,0,4,0,4,3,3,0,2,38,48,-2.779000139872963,False,SILVER
10,6,2,1,1,0,2,3,0,1,39,29,3.916686537255295,True,SILVER
7,3,1,0,1,0,3,1,1,1,34,21,8.822268915165566,True,SILVER
3,7,0,1,0,1,0,3,2,0,15,26,-9.732612762191565,False,SILVER
4,1,1,0,0,0,0,0,0,0,65,63,1.002560940223411,True,SILVER
1,4,0,2,0,0,0,0,0,0,56,48,-1.0569723178698993,False,SILVER
4,10,0,3,0,2,4,4,0,2,39,40,1.3319840044219688,False,SILVER
7,6,1,0,1,1,5,1,0,2,47,28,8.76358719515926,True,SILVER
10,6,2,0,3,0,2,5,1,1,50,25,8.43098839709306,True,SILVER
10,7,2,0,3,0,1,5,1,1,60,37,5.5391595960729205,True,SILVER
5,10,0,1,0,1,3,1,1,1,42,28,5.113312391250922,False,SILVER
0,10,0,2,0,1,0,4,0,2,21,30,-8.429201377583425,False,SILVER
7,4,1,0,1,0,1,3,0,2,30,15,7.904143823975765,True,SILVER
11,4,3,0,0,0,3,1,1,1,25,13,7.277667523227024,True,SILVER
2,9,0,3,0,0,1,3,2,0,19,38,-8.17972507023061,False,SILVER
3,8,0,2,0,1,1,3,1,1,18,29,-9.277552764925332,False,SILVER
4,11,0,2,1,0,2,2,1,0,31,36,-1.3054175114298872,False,SILVER
11,5,5,0,2,1,5,3,1,0,63,38,5.321859403116889,True,SILVER
2,11,0,3,0,1,0,4,0,2,31,47,-3.6013382236765636,False,SILVER
9,11,1,5,1,2,1,4,1,1,36,40,1.2287883581509433,True,SILVER
11,9,2,2,1,0,4,1,1,1,56,27,13.555067098422068,True,SILVER
4,11,0,10,0,4,2,5,0,1,48,50,0.9067724155235126,False,SILVER
1,11,0,4,0,2,1,3,1,0,35,31,5.500402029022503,False,SILVER
6,11,1,2,1,1,3,2,2,0,29,41,-2.0233203625064817,False,SILVER
2,11,0,4,0,1,0,3,0,2,19,28,-6.113878994212968,False,SILVER
6,5,1,0,1,0,3,0,1,1,34,20,8.961313126780638,True,SILVER
7,6,1,1,2,0,4,1,0,1,47,31,4.384108289351303,True,SILVER
6,8,1,1,0,2,0,4,1,1,24,38,-8.727211780742792,False,SILVER
7,2,1,0,0,0,3,0,1,1,37,14,10.97812043364884,True,SILVER
10,3,2,0,1,0,3,1,2,0,38,24,5.252956376628738,True,SILVER
9,4,2,0,3,0,5,1,1,0,47,36,5.4248094061708585,True,GOLD
7,10,3,2,2,1,1,4,2,0,35,43,-1.6072303903763085,False,GOLD
9,1,2,0,1,0,3,0,2,0,26,11,14.301195184690378,True,GOLD
3,8,0,2,0,1,0,4,2,0,20,44,-12.66201582376793,False,GOLD
2,10,0,2,0,1,0,4,1,1,22,24,-1.49431894161485,False,GOLD
10,1,1,0,1,0,4,0,2,0,27,11,15.79749424671277,True,GOLD
9,8,1,2,1,2,3,3,1,1,37,34,4.005174631030421,True,GOLD
2,9,0,2,0,1,0,3,0,2,14,32,-9.098381991847077,False,GOLD
11,3,3,0,0,0,3,1,2,0,33,16,13.645428964788977,True,GOLD
2,11,0,3,0,2,0,4,0,2,15,28,-9.323607717904089,False,GOLD
5,10,0,2,0,0,3,1,1,0,33,39,-4.268281158303708,False,GOLD
9,6,2,0,1,1,2,3,1,0,44,40,2.112444884752726,True,GOLD
1,9,0,2,0,1,0,3,0,1,16,30,-10.552888620883571,False,GOLD
8,5,1,0,1,1,5,0,1,0,41,25,5.1468404059443955,True,GOLD
8,8,1,1,0,1,1,4,2,0,33,47,-5.874160326193184,False,GOLD
4,9,0,1,0,1,1,4,0,2,32,47,-6.296462574579195,False,GOLD
6,10,1,3,2,1,0,6,1,1,34,50,-5.116920652703051,False,GOLD
7,4,1,0,0,1,4,0,1,0,39,15,10.354745919541976,True,GOLD
2,6,0,0,0,1,1,3,0,1,39,44,-5.397537827321692,False,GOLD
3,11,0,4,0,2,0,4,2,0,19,34,-5.058531589154278,False,GOLD
6,4,0,0,1,0,4,1,0,1,51,39,1.8204584280065461,True,GOLD
7,5,2,0,1,0,2,3,2,0,33,24,4.921141549290262,True,GOLD
2,9,0,1,0,0,1,3,0,2,36,55,-7.108694747499129,False,GOLD
2,9,0,2,0,1,0,3,2,0,12,32,-12.8450410586181,False,GOLD
9,7,1,1,1,0,1,2,0,2,35,30,3.1865323985416154,True,GOLD
11,2,4,0,1,0,2,1,0,2,41,29,6.450936234655657,True,GOLD
9,3,1,0,1,0,4,1,1,1,29,21,3.3845422932300124,True,GOLD
7,5,1,0,0,2,2,2,0,2,40,35,1.648628281649387,True,GOLD
6,11,2,5,0,3,3,3,0,1,38,51,-1.8165485841710378,False,GOLD
7,3,1,0,1,0,3,1,1,1,22,20,0.49346672506190714,True,GOLD
9,1,2,0,1,0,3,1,2,0,39,20,9.394379130148657,True,GOLD
8,8,1,1,0,2,4,2,2,0,48,52,0.9008795482983913,True,GOLD
3,7,0,2,0,1,2,3,1,0,27,39,-5.131135983346439,False,GOLD
8,2,1,0,1,0,2,2,1,1,33,14,11.887329185654202,True,GOLD
3,11,0,4,0,1,2,2,0,2,19,32,-6.610086047174725,False,GOLD
3,11,0,3,0,2,1,4,0,2,23,40,-8.21007601273493,False,GOLD
7,2,1,0,1,0,2,1,2,0,24,23,2.2111358533377725,True,GOLD
2,8,0,1,0,1,0,4,1,1,24,30,-7.646998114957043,False,GOLD
7,8,2,2,1,1,1,5,0,2,45,41,-0.09663495236161168,False,GOLD
1,10,0,2,0,1,1,3,1,1,23,37,-7.3635200167035535,False,GOLD
6,4,1,0,0,0,2,2,2,0,48,30,7.900073874842718,True,SILVER
6,11,0,3,0,3,2,4,0,1,43,52,-2.3574310364119313,False,SILVER
3,10,0,2,0,1,2,2,1,1,24,40,-5.520118095032515,False,SILVER
4,10,0,2,0,2,0,4,1,1,20,49,-13.578107245166372,False,SILVER
11,6,6,1,0,2,2,2,2,0,48,47,1.606218451003386,True,SILVER
9,5,2,1,2,0,3,1,2,0,44,33,4.505358673016524,True,SILVER
2,10,0,4,0,1,2,2,0,2,17,43,-12.773961050038224,False,SILVER
6,8,0,2,0,2,1,4,1,1,49,42,-3.8224378872656786,False,SILVER
4,9,0,2,1,0,2,2,1,1,50,57,-0.013705990794449008,False,SILVER
8,2,1,0,0,0,4,0,2,0,40,27,5.479965538427777,True,SILVER
10,4,2,0,2,0,4,2,0,1,32,28,1.0275676334559307,True,SILVER
1,11,0,6,0,1,2,4,0,2,43,52,-4.953046594366022,False,SILVER
9,1,2,0,0,0,2,1,2,0,37,5,18.133521588799383,True,SILVER
10,3,3,0,1,0,4,1,1,1,37,22,11.366910486206223,True,SILVER
1,7,0,1,0,0,1,2,1,1,32,45,-5.566570061761382,False,SILVER
3,9,0,1,0,0,1,3,1,0,34,48,-4.40625402854284,False,SILVER
10,4,3,0,1,0,4,1,1,0,54,33,7.569686917506814,True,SILVER
3,10,0,2,0,1,1,2,0,1,18,45,-13.797966132467582,False,SILVER
10,0,2,0,1,0,2,0,2,0,23,13,7.598976049736038,True,SILVER
1,11,0,5,0,2,2,2,0,2,20,40,-7.656433856572754,False,SILVER
11,1,3,0,2,0,4,0,2,0,36,23,7.944874994099031,True,SILVER
3,4,2,1,0,0,0,0,0,0,61,82,-3.8223181733288527,False,SILVER
11,1,3,0,0,0,4,0,1,1,43,34,3.264302144060416,True,SILVER
5,11,1,2,0,1,0,5,0,1,17,36,-7.489862518291474,False,SILVER
2,4,0,0,0,1,1,3,0,2,14,24,-8.278043919749848,False,SILVER
11,6,2,0,1,1,3,3,0,1,43,42,2.0559543522662835,True,SILVER
8,4,1,0,1,0,2,2,1,1,44,34,3.0631750850014825,True,SILVER
11,0,3,0,0,0,3,0,2,0,40,10,15.47172990980954,True,SILVER
3,8,0,2,0,0,2,1,2,0,35,37,0.5058658831962077,False,SILVER
10,6,2,0,1,0,5,0,2,0,48,37,4.312606383232669,True,SILVER
3,11,0,3,0,0,2,3,1,1,31,51,-6.288734758655423,False,SILVER
7,7,1,1,1,1,3,2,2,0,36,34,-4.4978115287008364,False,SILVER
8,5,1,0,1,0,4,1,1,0,41,34,3.7238626353599713,True,SILVER
4,7,0,1,0,1,1,4,1,1,36,44,-5.779643938489585,False,SILVER
4,4,2,2,0,0,0,0,0,0,61,77,-2.3881558749900123,False,BRONZE
4,4,2,3,0,0,0,0,0,0,97,77,3.4897410027011517,False,BRONZE
4,3,1,1,0,0,0,0,0,0,55,30,3.9442916501435477,True,BRONZE
3,4,0,0,0,0,2,2,2,0,30,28,-1.2045021934591702,True,BRONZE
3,4,0,0,0,0,2,1,0,1,26,20,-1.236110359730823,True,BRONZE
2,11,0,5,0,3,4,2,1,0,57,49,4.097771038447156,False,BRONZE
4,0,1,0,0,0,0,0,0,0,80,62,2.5708964476068417,True,BRONZE
4,4,2,1,0,0,0,0,0,0,74,72,-1.0284756769417172,True,BRONZE
9,3,2,0,0,0,0,4,1,0,37,32,0.23157574342203446,True,BRONZE
4,2,1,1,0,0,0,0,0,0,62,53,0.542197548550746,True,BRONZE
2,4,1,1,0,0,0,0,0,0,59,46,3.2012513079946885,False,BRONZE
4,3,1,1,0,0,0,0,0,0,66,67,-0.6214193210718406,True,BRONZE
9,5,2,1,0,0,3,1,1,1,27,27,3.7564512027503625,True,BRONZE
2,4,2,2,0,0,0,0,0,0,64,89,-2.3119390876450368,False,BRONZE
4,3,1,1,0,0,0,0,0,0,72,75,1.335956745987552,True,BRONZE
4,1,2,0,0,0,0,0,0,0,60,60,2.86669045635481,True,BRONZE
3,7,0,1,0,1,0,4,0,2,8,26,-13.932809676047846,False,BRONZE
4,11,0,6,0,1,2,4,0,2,35,40,-2.762448096628283,False,BRONZE
9,6,2,1,1,0,1,4,1,0,61,67,-5.349120079965715,True,BRONZE
11,5,3,0,0,0,3,0,1,0,39,34,0.3308065492132428,True,BRONZE
3,8,0,1,0,1,4,1,0,2,32,39,-3.583308404604317,False,BRONZE
1,11,0,3,0,0,0,2,0,2,18,41,-12.391255325417784,False,BRONZE
10,5,2,0,1,0,4,1,1,1,45,27,11.787178212760491,True,BRONZE
3,11,0,1,0,1,0,4,0,1,31,48,-6.990577458717766,False,BRONZE
3,6,0,1,0,1,0,4,0,0,22,36,-8.308796484753273,False,BRONZE
0,11,0,3,0,1,0,3,0,2,15,28,-7.98229742448126,False,BRONZE
5,10,0,2,0,2,3,3,0,1,29,30,-3.984714964063677,False,BRONZE
2,10,0,2,0,1,0,4,0,2,18,28,-3.2712180371028765,False,BRONZE
10,5,2,0,2,0,6,1,2,0,52,40,1.7234687496932963,True,BRONZE
8,5,1,0,1,0,2,2,0,2,37,32,8.972060243355841,True,BRONZE
9,10,3,2,0,2,2,5,0,2,44,64,-5.419670543974021,False,BRONZE
3,6,0,1,0,0,1,3,1,1,16,31,-10.864244443670763,False,BRONZE
9,2,2,0,0,0,2,0,0,1,45,21,13.622867267448463,True,BRONZE
8,7,1,1,0,2,1,5,0,1,41,51,-2.2196321136549813,False,BRONZE
4,5,0,1,0,0,0,4,1,0,29,45,-2.0149487564940465,False,BRONZE
5,10,0,2,0,1,1,3,1,0,6,43,-21.07890994522279,False,BRONZE
11,0,4,0,1,0,4,0,2,0,29,18,4.123934244921031,True,BRONZE
9,2,2,0,1,1,4,1,1,0,37,24,2.640601811875193,True,BRONZE
11,1,3,0,1,0,3,0,2,0,51,30,9.659501850368478,True,BRONZE
1,9,0,2,0,0,0,2,0,1,20,42,-12.952016444304796,False,BRONZE
0,11,0,6,0,1,2,2,0,1,25,39,-4.853660008263304,False,BRONZE
1,11,0,3,0,0,2,2,1,1,17,19,-1.1384804005125915,False,BRONZE
11,9,3,2,0,1,5,0,1,1,43,30,5.132890283255385,True,BRONZE
7,10,1,2,0,1,2,4,0,1,47,50,-5.046034767977673,False,BRONZE
0,8,0,1,0,0,1,2,0,2,18,32,-8.950404881465865,False,BRONZE
8,9,1,2,2,0,1,4,1,1,42,62,-6.809288708782951,False,BRONZE
3,7,0,1,0,0,2,2,0,2,16,19,-1.3649091813708765,False,BRONZE
3,10,0,1,0,1,0,4,0,2,33,53,-5.437444627656731,False,BRONZE
11,4,4,0,0,1,3,3,1,1,41,43,-2.3895074916459933,True,BRONZE
7,11,0,3,0,2,2,2,1,1,28,53,-12.791443570379869,False,BRONZE
11,9,3,1,2,2,4,4,2,0,56,63,-4.945054047175326,False,BRONZE
11,2,3,0,1,0,3,1,1,0,43,35,5.667153479522888,True,BRONZE
8,8,1,0,1,0,1,2,1,1,39,22,6.776670634327353,True,BRONZE
10,3,2,0,1,0,3,1,0,1,47,26,8.032468652160404,True,BRONZE
0,11,0,3,0,1,0,4,0,2,19,29,-7.522686871570215,False,BRONZE
